REPORTED_WKLY_SPEND,REPORTED_WKLY_SPEND_USF,REPORTED_WKLY_SPEND_COMPETITOR_1,REPORTED_COP_SPEND,REPORTED_PRODUCE_SPEND,SMALL_QTY_RANK,DEL_FLEX_RANK,CUT_TIME_RANK,CUST_NBR,DIV_NBR,PYR_SEG_CD
16565.43237,16565.43237,0,15000,3000,7,10,5,59644,16,Hospitality
14410.545,14410.545,0,11880,120,7,4,6,56560,8,Retail
7969.209423,7969.209423,0,3300,2200,7,9,6,31140,22,Independent Restaurant
8771.4225,8771.4225,0,4500,2250,7,10,6,136326,54,Independent Restaurant
8981.604231,8981.604231,0,3600,3600,7,3,4,146441,21,Independent Restaurant
3239.650192,3239.650192,0,1600,800,7,3,9,63289,13,Other
10935.39788,10935.39788,0,3500,1400,7,2,6,134381,24,Regional
816.4847917,816.4847917,0,2450,2100,7,9,8,152313,27,Education
2885.271346,2885.271346,0,2800,1400,7,10,4,26088,8,Hospitality
4371.898654,4371.898654,0,3000,1800,7,8,10,24383,19,Independent Restaurant
7256.906346,7256.906346,0,3000,1500,7,10,6,6583,10,Independent Restaurant
4589.9625,4589.9625,0,2000,1500,7,6,10,6520,10,Independent Restaurant
1014.905192,1014.905192,0,3500,1000,7,5,6,101307,31,Independent Restaurant
1096.143889,1096.143889,0,500,1000,7,1,6,26757,54,Education
894.7330769,894.7330769,0,1750,0,7,3,6,68890,10,Independent Restaurant
1122.186731,1122.186731,0,500,500,7,8,2,103756,30,Independent Restaurant
3383.951731,3383.951731,0,2000,500,7,10,2,125868,3,Hospitality
5616.278077,5616.278077,0,3600,90,7,2,3,61919,65,Retail
1447.723462,1447.723462,0,1600,2000,7,10,6,143726,11,Hospitality
937.2201961,937.2201961,0,900,600,7,6,10,128079,50,Other
1577.030577,1577.030577,0,1800,450,7,5,6,53252,64,Independent Restaurant
2828.705577,2828.705577,0,1500,750,7,1,10,47375,12,Independent Restaurant
3114.570577,3114.570577,0,1500,900,7,8,4,53008,52,Retail
1458.030385,1458.030385,0,500,375,7,10,9,147421,65,Independent Restaurant
994.3121154,994.3121154,0,0,200,7,4,8,144812,3,Independent Restaurant
54.54125,54.54125,0,900,900,7,9,8,150115,1,Other
3257.650192,3257.650192,0,400,400,7,4,1,74872,33,Independent Restaurant
659.5415385,659.5415385,0,1125,225,7,10,2,132603,28,Education
2784.1075,2784.1075,0,150,750,7,5,3,89798,27,Independent Restaurant
1371.259808,1371.259808,0,900,450,7,8,10,73697,33,Independent Restaurant
1128.994808,1128.994808,0,350,140,7,9,8,143699,50,Education
728.2988462,728.2988462,0,400,100,7,8,6,135239,41,Independent Restaurant
302.9790385,302.9790385,0,0,0,7,3,9,38637,28,Other
1,1,0,0,0,7,6,9,111087,3,Hospitality
13023.91865,13023.91865,0,6000,2000,8,9,1,40724,6,Hospitality
80.58442308,80.58442308,0,32.23376923,20.14610577,8,9,6,39242,13,Retail
40019.18643,40019.18643,0,7500,1500,8,1,3,109688,47,Education
9497.758462,9497.758462,0,8400,2400,8,1,10,57228,58,Independent Restaurant
14894.36788,14894.36788,0,3600,6000,8,3,10,57703,43,Independent Restaurant
8572.642115,8572.642115,0,2000,2000,8,7,9,56525,38,Independent Restaurant
8356.204808,8356.204808,0,6500,0,8,2,3,87765,16,Regional
283.1661538,283.1661538,0,3500,2500,8,4,7,28209,19,Independent Restaurant
10951.84481,10951.84481,0,3000,3000,8,9,7,130747,3,Independent Restaurant
209.2003846,209.2003846,0,1600,4800,8,6,5,85758,9,Hospitality
1923.200385,1923.200385,0,4800,0,8,2,6,46796,46,Independent Restaurant
8917.143462,8917.143462,0,5200,2000,8,7,5,130171,10,Independent Restaurant
12783.91417,12783.91417,0,1560,780,8,10,9,143404,13,Education
5140.661538,5140.661538,0,4900,1400,8,4,10,124885,9,Independent Restaurant
685.4498077,685.4498077,0,3850,350,8,7,10,117176,25,Regional
4807.293654,4807.293654,0,1200,600,8,3,5,129568,47,Independent Restaurant
1040.861154,1040.861154,0,2250,1125,8,2,10,7805,36,Independent Restaurant
3877.212308,3877.212308,0,2310,1470,8,4,1,95922,34,Independent Restaurant
12176.35827,12176.35827,0,1200,1200,8,4,5,127091,21,Independent Restaurant
9430.530385,9430.530385,0,1000,1000,8,1,2,125384,39,Independent Restaurant
2481.024808,2481.024808,0,2000,800,8,6,5,94006,2,Education
1282.586731,1282.586731,0,600,300,8,7,9,91927,33,Independent Restaurant
2693.247692,2693.247692,0,1500,1200,8,2,7,136417,62,Health Care
2845.4,2845.4,0,600,1800,8,1,2,102333,18,Independent Restaurant
1829.655385,1829.655385,0,920,345,8,3,2,8314,38,Independent Restaurant
1599.882308,1599.882308,0,1400,200,8,10,2,99417,49,Independent Restaurant
3636.046923,3636.046923,0,400,0,8,1,9,100265,36,Independent Restaurant
4376.096154,4376.096154,0,500,800,8,3,1,39815,8,Independent Restaurant
492.4069231,492.4069231,0,1200,272,8,7,3,10282,38,Other
1273.226538,1273.226538,0,750,375,8,3,5,27057,53,Independent Restaurant
454.9542308,454.9542308,0,450,225,8,5,9,11363,33,Health Care
101.8253846,101.8253846,0,0,0,8,5,7,45270,29,Independent Restaurant
185.2369231,185.2369231,0,0,0,8,3,5,49845,65,Retail
16671.86,16671.86,0,5700,300,9,10,7,16318,3,Education
7077.505962,7077.505962,0,560,1260,9,4,3,98045,11,Independent Restaurant
7862.998077,7862.998077,0,7200,3600,9,3,6,58780,45,Independent Restaurant
18565.88154,18565.88154,0,4000,1000,9,7,8,93535,22,Other
3601.734615,3601.734615,0,6000,2000,9,4,10,122828,6,Independent Restaurant
7360.427308,7360.427308,0,3200,2400,9,8,10,68249,3,Independent Restaurant
6093.621346,6093.621346,0,7600,0,9,6,10,35033,65,Other
5937.313846,5937.313846,0,500,500,9,3,6,17464,3,Hospitality
468.9763462,468.9763462,0,3500,1000,9,7,10,55646,42,Education
4510.178077,4510.178077,0,2250,1125,9,5,4,48678,65,Independent Restaurant
3577.065192,3577.065192,0,2400,1000,9,2,5,78319,2,Independent Restaurant
2538.385385,2538.385385,0,1750,1050,9,2,8,120408,38,Independent Restaurant
2754.815962,2754.815962,0,1000,1000,9,7,6,98385,20,Independent Restaurant
6.31307693,6.31307693,0,720,720,9,8,6,133970,24,Other
2969.490962,2969.490962,0,220,880,9,5,6,59034,37,Independent Restaurant
96.97730769,96.97730769,0,500,0,9,7,6,7836,31,Independent Restaurant
1529.427115,1529.427115,0,1000,200,9,5,8,68130,2,Retail
1878.575385,1878.575385,0,1260,90,9,7,2,10237,45,Retail
1587.172115,1587.172115,0,1260,0,9,10,2,127018,31,Retail
2053.026538,2053.026538,0,540,720,9,3,6,45411,35,Independent Restaurant
1751.442885,1751.442885,0,585,75,9,2,5,32899,52,Retail
2176.518654,2176.518654,0,750,150,9,8,5,113912,36,Independent Restaurant
1521.507115,1521.507115,0,500,250,9,5,6,104986,33,Other
862.2676923,862.2676923,0,0,750,9,2,10,9822,6,Independent Restaurant
305.9057692,305.9057692,0,200,200,9,3,5,91899,33,Education
261.6269231,261.6269231,0,300,0,9,2,4,126498,3,Education
158.4928846,158.4928846,0,20,0,9,7,2,120586,54,Other
16614.50077,16614.50077,0,0,0,9,5,4,149603,19,Other
8998.545192,8998.545192,0,8638.603385,89.98545192,10,2,6,114862,17,Independent Restaurant
14610.76115,14610.76115,0,9000,4500,10,9,8,87309,24,Regional
436.1471698,436.1471698,0,3000,2000,10,9,7,55671,45,Hospitality
2101.315962,2101.315962,0,1500,500,10,3,6,6453,11,Independent Restaurant
6431.613077,6431.613077,0,0,2500,10,2,4,64511,3,Independent Restaurant
12770.89692,12770.89692,0,2000,1000,10,4,8,126094,13,Education
3894.040577,3894.040577,0,2535,1365,10,9,8,74056,37,Independent Restaurant
1598.026346,1598.026346,0,1520,1520,10,4,7,132840,20,Independent Restaurant
1598.026346,1598.026346,0,1520,1520,10,4,7,132840,20,Independent Restaurant
2947.693654,2947.693654,0,900,600,10,7,3,59140,33,Independent Restaurant
3862.426538,3862.426538,0,1000,625,10,5,7,35523,36,Independent Restaurant
1140.013654,1140.013654,0,500,500,10,3,1,53670,13,Independent Restaurant
413.6088462,413.6088462,0,0,2000,10,4,8,131623,21,Independent Restaurant
1622.856346,1622.856346,0,1400,600,10,8,9,151853,54,Independent Restaurant
3885.339231,3885.339231,0,1000,0,10,7,3,68401,65,Independent Restaurant
1121.580385,1121.580385,0,425,425,10,2,6,3487,31,Hospitality
144.3832692,144.3832692,0,800,0,10,4,7,148539,22,Independent Restaurant
652.8115385,652.8115385,0,150,750,10,2,8,58641,33,Independent Restaurant
54.23230769,54.23230769,0,750,750,10,1,3,86030,2,Independent Restaurant
617.3440385,617.3440385,0,525,525,10,5,6,29339,7,Independent Restaurant
261.1421154,261.1421154,0,900,375,10,7,5,92216,29,Independent Restaurant
1335.941346,1335.941346,0,450,150,10,9,7,125270,64,Retail
1086.330962,1086.330962,0,750,375,10,7,8,60835,37,Independent Restaurant
1086.330962,1086.330962,0,750,375,10,7,8,60835,37,Independent Restaurant
1709.745577,1709.745577,0,960,0,10,6,9,17781,65,Health Care
2886.9525,2886.9525,0,600,0,10,3,7,50482,36,Hospitality
1233.399038,1233.399038,0,0,400,10,6,7,120210,1,Independent Restaurant
388.4848077,388.4848077,0,150,50,10,9,8,92050,61,Health Care
86.82961538,86.82961538,0,560,0,10,8,3,101514,50,Independent Restaurant
164.8482692,164.8482692,0,187.5,37.5,10,5,7,10060,42,Other
370.6269231,270.6269231,0,520,0,0,0,0,7432,28,Independent Restaurant
132.3625,32.3625,0,0,0,0,0,0,133108,3,Independent Restaurant
3350.185,3250.185,0,2710,980,1,7,6,108700,47,Education
130.5142308,30.51423077,0,0,42.5,1,6,10,101558,34,Other
2146.961538,2046.961538,0,198,198,1,10,3,64138,32,Other
101,1,50,0,60,1,3,9,101351,2,Hospitality
401.2205769,301.2205769,0,350,50,2,9,8,32770,35,Hospitality
758.8559615,658.8559615,0,1695,0,3,5,4,149268,8,Other
300.9169231,200.9169231,0,1360,450,3,10,6,103152,59,Other
690.5276923,590.5276923,0,325,150,3,7,1,44514,19,Independent Restaurant
116.5913462,16.59134616,0,109,99,3,8,7,116940,23,Other
3603.662692,3503.662692,0,1600,1600,4,9,6,121533,33,Independent Restaurant
394.855,294.855,0,830,50,5,10,2,130986,10,Independent Restaurant
316.2598077,216.2598077,0,0,120,5,8,10,102924,26,Other
4315.37375,4215.37375,0,1200,400,6,4,10,11694,27,Government
1278.910577,1178.910577,0,2125,175,6,2,5,67905,28,Independent Restaurant
3969.823077,3869.823077,100,725,625,6,5,8,13510,6,Independent Restaurant
805.5461538,705.5461538,0,125,225,7,3,2,133928,24,Hospitality
1598.226154,1498.226154,0,240,240,9,6,10,5729,35,Independent Restaurant
3536.852692,3336.852692,0,1840,960,0,0,0,91359,53,Hospitality
997.2988462,797.2988462,0,0,0,0,0,0,58687,18,Hospitality
535.1698077,335.1698077,0,70,230,0,0,0,22849,35,Independent Restaurant
504.3173077,304.3173077,0,0,0,0,0,0,113999,13,Independent Restaurant
1617.018654,1417.018654,200,600,600,1,8,9,138706,24,Hospitality
2266.052885,2066.052885,0,320,320,1,7,6,79982,31,Other
546.6223077,346.6223077,0,580,210,1,7,6,149109,37,Hospitality
376.4521154,176.4521154,0,80,120,1,6,8,64798,50,Education
1082.729038,882.7290385,0,600,600,2,5,10,104779,54,Education
997.2988462,797.2988462,0,140,0,2,5,4,58687,18,Hospitality
1452.20875,1252.20875,0,450,750,3,2,9,59931,27,Education
380.6116667,180.6116667,0,0,60,3,8,7,45078,33,Independent Restaurant
11304.9675,11104.9675,0,4550,4020,4,7,6,41315,38,Independent Restaurant
1429.871429,1229.871429,0,820,240,4,8,9,146727,35,Independent Restaurant
1926.044808,1726.044808,0,0,260,4,10,9,24860,6,Other
1926.044808,1726.044808,0,0,260,4,10,9,24860,7,Other
200,0,0,1000,3000,5,6,10,43205,53,Education
3608.504615,3408.504615,0,375,390,5,8,10,70881,1,Education
506.0840385,306.0840385,0,720,0,5,4,2,14207,30,Independent Restaurant
506.0840385,306.0840385,0,720,0,5,4,2,14207,30,Independent Restaurant
1049.968077,849.9680769,0,915,335,6,5,7,85892,36,Hospitality
2373.202885,2173.202885,0,540,540,6,8,10,121382,30,Health Care
3899.920769,3699.920769,0,300,280,6,4,8,30699,32,Education
1272.002885,1072.002885,0,280,280,6,3,5,48601,65,Other
5233.671731,5033.671731,0,1500,1000,7,5,9,137454,59,Independent Restaurant
422.5948077,222.5948077,0,750,100,7,9,10,87457,66,Hospitality
449.2073077,249.2073077,0,420,190,7,6,3,13953,61,Independent Restaurant
330.5232692,130.5232692,0,25,150,7,2,6,66638,3,Hospitality
3077.791731,2877.791731,0,4500,4420,8,10,4,123158,33,Independent Restaurant
201,1,0,4700,250,10,7,4,70070,20,Independent Restaurant
492.4725,92.4725,0,690,1150,0,0,0,148418,50,Independent Restaurant
1601.086731,1201.086731,400,1080,840,0,0,0,153620,15,Independent Restaurant
678.2155769,278.2155769,0,0,0,0,0,0,14140,15,Independent Restaurant
2344.266923,1944.266923,0,130,97.5,0,0,0,151149,58,Education
489.2586539,89.25865385,0,195,150,1,6,9,7517,10,Independent Restaurant
1578.639231,1178.639231,400,0,0,1,2,5,81973,11,Regional
5283.572727,4883.572727,0,382,132,2,1,7,119205,42,Health Care
675.5222727,275.5222727,0,480,0,2,3,8,29387,54,Independent Restaurant
400,0,0,240,360,3,4,8,89940,5,Education
1538.944808,1138.944808,0,960,160,4,5,10,22027,13,Independent Restaurant
949.1575,549.1575,0,565,575,4,7,9,22901,50,Education
2942.4975,2542.4975,0,1500,0,5,9,6,96669,39,Independent Restaurant
1818.949231,1418.949231,0,600,300,5,4,10,121706,6,Health Care
1680.010714,1280.010714,0,120,180,5,3,7,119845,58,Education
1446.995,1046.995,0,960,560,6,8,4,7224,12,Independent Restaurant
1446.995,1046.995,0,960,560,6,8,4,7224,12,Independent Restaurant
826.8470588,426.8470588,0,620,0,6,8,7,145307,32,Other
927.9430769,527.9430769,0,600,200,7,5,8,154257,33,Independent Restaurant
9553.182692,9153.182692,0,2000,1000,9,6,5,117692,15,Independent Restaurant
457.8986539,57.89865385,0,850,510,9,2,10,45343,37,Independent Restaurant
5284.322692,4484.322692,0,3560,580,0,0,0,150814,41,Independent Restaurant
3229.121731,2429.121731,0,0,0,0,0,0,141925,13,Education
4175.441154,3375.441154,400,1950,400,0,0,0,64101,22,Independent Restaurant
3696.423654,2896.423654,0,2180,920,0,0,0,37943,10,Regional
2037.927692,1237.927692,0,425,725,0,0,0,115372,34,Independent Restaurant
2113.494038,1313.494038,0,44,1540,0,0,0,102169,15,Independent Restaurant
1423.420577,623.4205769,800,1320,400,0,0,0,126393,10,Independent Restaurant
1421.785962,621.7859615,800,470,660,0,0,0,96505,50,Independent Restaurant
1062.002308,262.0023077,600,600,120,0,0,0,123149,45,Education
1633.075385,833.0753846,800,460,0,1,3,10,58125,33,Hospitality
1080.162115,280.1621154,0,1150,430,1,10,8,141195,2,Independent Restaurant
902.5536539,102.5536539,650,387.5,515,1,5,3,133058,34,Independent Restaurant
842.0546154,42.05461538,0,580,120,1,6,3,76587,16,Independent Restaurant
3606.831346,2806.831346,800,760,920,2,8,10,146337,25,Independent Restaurant
1692.492115,892.4921154,0,760,620,2,3,1,79476,9,Hospitality
10621.18692,9821.186923,0,400,400,3,6,1,46151,47,Education
3402.309808,2602.309808,0,300,300,3,5,6,75189,8,Independent Restaurant
1709.013846,909.0138462,0,500,400,3,4,9,13671,37,Independent Restaurant
2234.522115,1434.522115,0,60,60,3,7,4,115800,35,Independent Restaurant
3334.412308,2534.412308,0,1600,600,4,7,6,151654,5,Hospitality
11863.35212,11063.35212,0,3100,490,5,1,7,40583,6,Independent Restaurant
10926.42038,10126.42038,800,2460,2460,5,8,9,134338,19,Independent Restaurant
3403.613269,2603.613269,0,0,500,5,9,6,47432,32,Education
3600.9,2800.9,0,560,560,5,4,8,25773,18,Hospitality
801,1,0,910,260,5,1,8,85834,20,Independent Restaurant
3548.419808,2748.419808,0,980,980,6,2,1,88024,37,Independent Restaurant
3010.158462,2210.158462,0,1640,580,6,5,7,95557,10,Independent Restaurant
905.6788462,105.6788462,0,950,220,6,3,10,119360,59,Hospitality
1528.699231,728.6992308,0,480,280,6,9,10,145994,39,Independent Restaurant
801,1,800,0,400,6,9,8,104145,58,Health Care
13221.31058,12421.31058,0,1150,1560,7,5,8,134930,43,Hospitality
1994.290962,1194.290962,0,1500,500,7,2,10,91900,38,Independent Restaurant
860.7755769,60.77557693,0,0,50,7,4,9,29781,6,Other
6141.246471,5341.246471,800,1040,3360,8,10,2,97211,10,Independent Restaurant
3189.363462,2389.363462,0,1000,1000,8,5,7,148797,15,Independent Restaurant
10492.94077,9692.940769,0,1000,0,8,5,2,94320,3,Education
1116.302308,316.3023077,0,480,420,8,7,10,101436,39,Independent Restaurant
2754.453269,1854.453269,500,1250,425,0,0,0,115914,13,Independent Restaurant
1692.200385,792.2003846,500,800,350,1,8,7,6788,31,Independent Restaurant
1155.357885,255.3578846,0,550,700,1,5,7,22846,36,Independent Restaurant
962.6269231,62.62692308,0,87.5,575,1,6,10,45062,53,Independent Restaurant
1204.759615,304.7596154,0,70,410,2,7,9,148055,28,Independent Restaurant
4635.862115,3735.862115,600,900,1500,3,6,5,94085,28,Independent Restaurant
1165.301154,265.3011539,0,0,280,3,9,10,129186,36,Independent Restaurant
1049.100962,149.1009616,0,0,0,3,6,8,154436,27,Independent Restaurant
1837.212885,937.2128846,0,390,1635,4,6,10,5736,23,Hospitality
2696.208654,1796.208654,300,1370,490,5,10,7,121455,26,Independent Restaurant
2530.850577,1630.850577,0,660,780,7,4,5,105250,27,Independent Restaurant
901,1,400,376,399,8,2,7,148551,3,Independent Restaurant
5002.283654,4102.283654,0,2555,0,9,10,5,9245,29,Hospitality
2810.683846,2310.683846,0,4200,300,0,0,0,7837,28,Independent Restaurant
2810.683846,2310.683846,0,4200,300,0,0,0,7837,28,Independent Restaurant
2531.300192,2031.300192,0,1050,900,0,0,0,132368,25,Independent Restaurant
3159.349348,2659.349348,0,300,550,0,0,0,66858,21,Independent Restaurant
1921.127885,1421.127885,0,375,675,0,0,0,45967,48,Education
1997.820769,1497.820769,0,480,480,0,0,0,99986,28,Independent Restaurant
1819.121154,1319.121154,0,180,1020,0,0,0,1757,23,Independent Restaurant
2378.449231,1878.449231,0,500,300,0,0,0,41686,58,Education
792.9832,292.9832,0,0,0,0,0,0,60380,7,Hospitality
1991.160789,1491.160789,0,450,450,1,3,4,37413,47,Independent Restaurant
2906.271154,2406.271154,0,530,590,1,3,8,81623,36,Hospitality
1110.488846,610.4888462,0,400,450,1,4,5,90362,60,Education
2208.532885,1708.532885,0,0,0,1,3,6,64412,11,Hospitality
8860.77,8360.77,0,0,500,1,3,4,58617,16,Hospitality
2913.526154,2413.526154,0,1000,2050,2,9,10,105759,54,Independent Restaurant
1347.009423,847.0094231,0,225,225,2,4,10,73661,33,Hospitality
844.5540384,344.5540384,0,350,375,2,8,10,108614,11,Other
781.4501923,281.4501923,0,0,0,2,3,4,23151,13,Independent Restaurant
612.5532692,112.5532692,0,182.5,157.5,2,8,10,72299,8,Independent Restaurant
5718.217885,5218.217885,0,3000,0,3,1,9,12791,7,Regional
5222.9425,4722.9425,0,2520,500,3,2,7,81168,71,Regional
3514.387857,3014.387857,500,1125,625,3,6,4,57151,58,Education
1449.093846,949.0938462,500,1570,470,3,8,9,107478,1,Other
594.47,94.47,0,350,450,3,5,9,38573,67,Independent Restaurant
683.2723077,183.2723077,0,550,650,3,9,5,107727,37,Hospitality
880.2323077,380.2323077,0,640,80,3,7,4,139854,20,Other
2034.076538,1534.076538,0,1500,300,4,8,9,73485,37,Independent Restaurant
2034.076538,1534.076538,0,1500,300,4,8,9,73485,54,Independent Restaurant
1757.637885,1257.637885,0,850,400,4,5,8,144422,3,Retail
1220.786346,720.7863461,0,0,0,4,9,10,141055,39,Hospitality
1198.578333,698.5783333,500,750,150,4,2,6,134585,24,Hospitality
1462.02,962.02,0,600,500,4,8,9,89656,27,Independent Restaurant
1958.620385,1458.620385,0,225,25,4,8,10,130823,52,Hospitality
3957.678462,3457.678462,0,3750,500,5,2,10,21047,31,Independent Restaurant
2989.428462,2489.428462,0,2100,600,5,3,9,60186,5,Independent Restaurant
1545.197308,1045.197308,0,700,100,5,4,10,2198,2,Education
598.9440385,98.94403846,0,500,250,5,3,6,122359,42,Independent Restaurant
1323.726154,823.7261538,0,200,100,5,9,7,41669,58,Education
805.0732692,305.0732692,0,180,100,5,10,4,154333,24,Independent Restaurant
2005.270577,1505.270577,0,750,450,6,2,10,50181,20,Retail
3838.694231,3338.694231,0,900,450,6,1,7,68678,46,Hospitality
1646.388,1146.388,500,0,500,6,5,7,107249,37,Independent Restaurant
1501.529231,1001.529231,0,100,400,6,7,9,135626,58,Independent Restaurant
10616.18058,10116.18058,0,7200,900,7,4,3,56178,24,Independent Restaurant
1627.738654,1127.738654,0,600,0,7,4,8,145319,3,Independent Restaurant
10263.23904,9763.239038,500,2125,2650,8,5,9,28239,26,Independent Restaurant
6211.284615,5711.284615,0,3000,2200,8,2,7,127697,51,Independent Restaurant
501,1,500,1450,425,8,10,7,81530,17,Independent Restaurant
1537.526538,1037.526538,0,150,0,8,7,4,84844,20,Retail
7375.398654,6875.398654,0,4000,700,9,8,10,32606,13,Independent Restaurant
4075.2475,3575.2475,0,1200,875,9,4,10,74548,19,Independent Restaurant
855.9346154,355.9346154,0,775,260,9,7,8,39856,1,Education
3667.210962,3167.210962,0,0,2000,10,8,4,121598,37,Other
1288.703846,788.7038462,500,875,875,10,4,2,58871,24,Independent Restaurant
732.2686538,232.2686538,0,760,0,10,6,1,49632,50,Independent Restaurant
20009.23423,19009.23423,0,2900,2000,0,0,0,117489,15,Hospitality
1422.475769,422.4757692,0,450,650,0,0,0,139037,37,Independent Restaurant
2901.357115,1901.357115,0,1790,0,0,0,0,108742,11,Independent Restaurant
1836.782115,836.7821154,500,1650,400,0,0,0,117656,15,Independent Restaurant
2233.184231,1233.184231,0,150,1050,0,0,0,37650,34,Independent Restaurant
1035.095192,35.09519231,1000,1500,0,0,0,0,23424,52,Independent Restaurant
1425.374423,425.3744231,0,1400,400,0,0,0,148309,51,Independent Restaurant
1143.337885,143.3378846,0,150,250,0,0,0,89480,33,Independent Restaurant
1272.265577,272.2655769,0,399,350,0,0,0,79697,52,Other
1042.246667,42.24666667,0,400,0,1,9,8,117437,30,Education
1118.18,118.18,0,250,150,1,10,9,21648,3,Retail
1014.731538,14.73153846,0,250,150,1,5,9,75930,7,Independent Restaurant
1195.708462,195.7084615,0,2100,600,2,4,8,119293,30,Education
3619.819231,2619.819231,0,5000,0,2,6,3,54090,9,Independent Restaurant
4254.806731,3254.806731,0,1250,750,2,6,10,11495,53,Independent Restaurant
3481.179423,2481.179423,0,2350,950,2,7,6,27221,27,Independent Restaurant
3656.918077,2656.918077,500,1120,0,2,4,8,64096,52,Government
1503.74,503.74,1000,500,400,2,4,8,42842,27,Education
1364.256923,364.2569231,0,400,250,2,4,8,13842,6,Independent Restaurant
2035.921154,1035.921154,0,500,300,2,8,10,87014,42,Education
1001,1,0,400,380,2,7,8,117082,34,Independent Restaurant
1001,1,0,400,380,2,7,8,117082,34,Independent Restaurant
1047.357143,47.35714286,0,2450,600,3,1,4,133407,30,Education
2763.029231,1763.029231,0,1920,240,3,10,9,75075,24,Independent Restaurant
1347.189038,347.1890385,1000,0,0,3,4,6,92160,54,Independent Restaurant
2651.769615,1651.769615,0,1200,20,3,4,10,125632,28,Education
1958.5925,958.5925,0,1300,100,3,7,5,41982,66,Retail
2909.587692,1909.587692,0,900,250,3,7,10,135642,58,Education
1645.556346,645.5563461,0,560,400,3,4,8,27979,27,Independent Restaurant
1133.736731,133.7367308,0,50,50,3,10,5,133017,50,Independent Restaurant
1133.736731,133.7367308,0,50,50,3,10,5,133017,50,Independent Restaurant
1001,1,0,400,100,3,7,5,126765,64,Independent Restaurant
11909.64942,10909.64942,0,3700,500,4,2,8,81327,20,Independent Restaurant
7572.500962,6572.500962,0,6400,800,4,3,6,99019,36,Independent Restaurant
6435.939423,5435.939423,0,1700,1900,4,6,5,125972,3,Independent Restaurant
2289.148654,1289.148654,500,125,1525,4,10,5,153807,24,Independent Restaurant
1967.020385,967.0203846,1000,125,625,4,2,9,60633,30,Independent Restaurant
1967.020385,967.0203846,1000,125,625,4,2,9,60633,30,Independent Restaurant
1286.346863,286.3468627,0,400,100,4,5,2,28124,41,Independent Restaurant
2036.383462,1036.383462,0,500,200,4,5,10,25417,29,Hospitality
1783.759423,783.7594231,0,100,500,4,10,6,17355,52,Independent Restaurant
1647.621154,647.6211539,0,400,400,4,6,5,108308,36,Independent Restaurant
1437.773077,437.7730769,1000,450,350,4,8,10,29701,19,Independent Restaurant
6019.659038,5019.659038,0,0,3350,5,6,8,10862,30,Independent Restaurant
1339.427885,339.4278846,0,1250,500,5,4,8,123715,27,Independent Restaurant
2039.843462,1039.843462,0,500,210,5,7,9,41988,24,Independent Restaurant
2514.292692,1514.292692,0,550,900,5,2,3,28183,16,Independent Restaurant
7944.656154,6944.656154,1000,4900,350,6,4,5,79334,32,Independent Restaurant
5395.531923,4395.531923,0,2290,1285,6,7,8,109221,22,Independent Restaurant
2763.029231,1763.029231,0,1650,110,6,9,2,75075,24,Independent Restaurant
34306.58,33306.58,1000,1700,1000,6,5,2,152977,30,Health Care
2169.347115,1169.347115,1000,980,690,6,9,10,44283,37,Government
1650.768462,650.7684615,0,585,700,6,10,5,153773,1,Independent Restaurant
9051.066154,8051.066154,0,3325,475,7,8,9,126713,11,Independent Restaurant
1439.692308,439.6923077,0,200,300,7,5,3,102045,30,Independent Restaurant
1048.84,48.84,500,240,640,7,2,1,7713,10,Retail
5788.691538,4788.691538,0,2100,2100,8,10,9,5761,35,Independent Restaurant
7317.455192,6317.455192,1000,2950,2150,8,6,7,113565,13,Independent Restaurant
2010.562115,1010.562115,0,1750,2750,8,7,10,38599,11,Independent Restaurant
5958.113654,4958.113654,1000,3000,950,8,1,10,76794,50,Independent Restaurant
1951.328077,951.3280769,0,1400,1800,8,10,7,57868,54,Education
4125.301923,3125.301923,1000,1000,350,8,1,5,144694,31,Independent Restaurant
2357.865,1357.865,0,1215,405,8,6,9,123341,42,Health Care
1778.718654,778.7186539,0,1700,300,8,4,9,59232,59,Independent Restaurant
3978.233846,2978.233846,0,2700,775,9,8,6,12700,27,Independent Restaurant
1088.153077,88.15307692,0,800,500,9,4,7,154890,27,Independent Restaurant
2813.204423,1813.204423,0,1050,675,9,8,5,92364,23,Independent Restaurant
1001,1,0,2400,1200,10,2,7,105040,33,Independent Restaurant
3675.224615,2675.224615,0,1650,877.5,10,2,5,104151,58,Independent Restaurant
4446.955577,2446.955577,0,3150,600,0,0,0,139315,27,Independent Restaurant
7517.965769,5517.965769,1000,2800,1000,0,0,0,14857,23,Independent Restaurant
2214.213269,214.2132692,0,1200,1000,0,0,0,38223,9,Hospitality
4854.611346,2854.611346,0,1125,1450,0,0,0,6733,46,Independent Restaurant
4378.690962,2378.690962,0,1000,300,0,0,0,129557,11,Independent Restaurant
4848.714038,2848.714038,0,600,400,0,0,0,32159,36,Independent Restaurant
3670.439615,1670.439615,0,1420,1390,0,0,0,52774,36,Independent Restaurant
2264.728846,264.7288462,0,1230,60,0,0,0,23358,52,Independent Restaurant
2983.976731,983.9767308,1000,1080,270,0,0,0,95102,31,Education
2648.183269,648.1832692,1000,1700,2000,1,6,5,22400,23,Independent Restaurant
5833.779615,3833.779615,2000,1900,1450,1,6,10,92388,49,Hospitality
4915.355385,2915.355385,600,1950,510,1,8,9,77346,34,Independent Restaurant
